"id","idade","altura","peso","imc","sexo","escolaridade","profissao","fumante.f","fumante.n","salario","carros","filhos"
"5042",5042,39,1.56,57.35,23.57,"M","PósDoc","Humanas","não",0,3234.61,1,0
"5043",5043,35,1.5,54.97,24.43,"F","Doutorado","Humanas","não",0,2996.65,0,0
"5044",5044,37,1.53,56.05,23.94,"M","Mestrado","Biológicas","sim",1,3105.36,3,2
"5045",5045,29,1.41,51.55,25.93,"M","Analfabeto","Humanas","sim",1,2655.21,0,0
"5046",5046,22,1.32,47.69,27.37,"F","1º Grau","Biológicas","não",0,2269.42,2,2
"5047",5047,36,1.52,55.63,24.08,"M","Doutorado","Exatas","não",0,3063.07,3,1
"5048",5048,38,1.55,56.83,23.65,"F","PósDoc","Biológicas","sim",1,3183.13,2,2
"5049",5049,22,1.32,47.75,27.4,"M","1º Grau","Humanas","não",0,2275.41,1,0
"5050",5050,43,1.62,59.68,22.74,"M","2º Grau","Humanas","não",0,3467.97,1,0
"5051",5051,45,1.64,60.45,22.48,"F","2º Grau","Biológicas","não",0,3545.21,3,2
"5052",5052,33,1.48,54,24.65,"F","Analfabeto","Biológicas","não",0,2900.42,2,2
"5053",5053,43,1.61,59.4,22.92,"F","3º Grau","Exatas","não",0,3439.75,2,1
"5054",5054,34,1.49,54.57,24.58,"F","Mestrado","Exatas","não",0,2956.98,2,1
"5055",5055,36,1.51,55.36,24.28,"M","2º Grau","Biológicas","sim",1,3035.77,3,2
"5056",5056,39,1.56,57.43,23.6,"F","Doutorado","Humanas","não",0,3242.53,3,0
"5057",5057,34,1.49,54.68,24.63,"F","Doutorado","Humanas","sim",1,2967.81,1,0
"5058",5058,41,1.58,58.24,23.33,"M","1º Grau","Biológicas","sim",1,3324.36,0,2
"5059",5059,31,1.45,52.92,25.17,"F","1º Grau","Humanas","não",0,2791.73,1,0
"5060",5060,26,1.37,49.75,26.51,"M","Analfabeto","Humanas","sim",1,2475.31,2,0
"5061",5061,36,1.51,55.56,24.37,"M","1º Grau","Exatas","não",0,3055.71,1,1
"5062",5062,49,1.71,63.2,21.61,"M","2º Grau","Biológicas","sim",1,3820.11,2,2
"5063",5063,38,1.54,56.63,23.88,"M","2º Grau","Humanas","não",0,3163.21,1,0
"5064",5064,36,1.52,55.82,24.16,"F","Doutorado","Humanas","não",0,3082,1,0
"5065",5065,19,1.27,45.99,28.51,"F","2º Grau","Biológicas","sim",1,2098.85,1,2
"5066",5066,31,1.44,52.74,25.43,"F","3º Grau","Biológicas","não",0,2773.84,2,2
"5067",5067,42,1.6,58.8,22.97,"M","Analfabeto","Exatas","não",0,3380.09,1,1
"5068",5068,32,1.46,53.51,25.1,"F","1º Grau","Biológicas","sim",1,2850.88,1,2
"5069",5069,34,1.49,54.4,24.5,"M","Mestrado","Exatas","não",0,2940.31,1,1
"5070",5070,34,1.49,54.63,24.61,"F","1º Grau","Humanas","não",0,2963.11,0,0
"5071",5071,31,1.44,52.7,25.41,"M","PósDoc","Humanas","não",0,2770.2,1,0
"5072",5072,21,1.3,47.16,27.91,"F","Analfabeto","Exatas","não",0,2215.51,3,1
"5073",5073,42,1.6,58.89,23,"M","Mestrado","Humanas","sim",1,3388.53,1,0
"5074",5074,30,1.43,52.15,25.5,"M","Analfabeto","Humanas","não",0,2714.72,3,0
"5075",5075,24,1.35,48.95,26.86,"F","PósDoc","Biológicas","não",0,2394.73,1,2
"5076",5076,30,1.43,52.25,25.55,"M","Analfabeto","Exatas","não",0,2725.15,0,1
"5077",5077,35,1.5,55.05,24.47,"M","PósDoc","Humanas","não",0,3004.74,1,0
"5078",5078,34,1.49,54.53,24.56,"M","PósDoc","Biológicas","sim",1,2953.43,0,2
"5079",5079,35,1.5,54.83,24.37,"M","1º Grau","Exatas","não",0,2983.11,1,1
"5080",5080,40,1.58,58.05,23.25,"F","Mestrado","Humanas","sim",1,3304.92,1,0
"5081",5081,30,1.43,52.1,25.48,"F","PósDoc","Humanas","sim",1,2709.56,2,0
"5082",5082,35,1.49,54.73,24.65,"F","Analfabeto","Humanas","sim",1,2972.88,0,0
"5083",5083,26,1.37,49.96,26.62,"F","Doutorado","Exatas","sim",1,2495.57,2,1
"5084",5084,36,1.52,55.83,24.16,"F","Mestrado","Biológicas","não",0,3082.76,1,2
"5085",5085,45,1.64,60.46,22.48,"F","Mestrado","Humanas","sim",1,3545.76,1,0
"5086",5086,43,1.61,59.56,22.98,"F","Mestrado","Exatas","não",0,3456.38,1,1
"5087",5087,41,1.59,58.52,23.15,"F","PósDoc","Humanas","não",0,3351.51,1,0
"5088",5088,41,1.58,58.24,23.33,"M","Mestrado","Humanas","não",0,3323.92,3,0
"5089",5089,41,1.59,58.61,23.18,"F","1º Grau","Exatas","não",0,3360.94,1,1
"5090",5090,45,1.64,60.54,22.51,"F","Mestrado","Biológicas","não",0,3553.75,0,2
"5091",5091,27,1.39,50.4,26.09,"M","Doutorado","Biológicas","não",0,2540.21,0,2
"5092",5092,56,1.8,67.17,20.73,"M","Mestrado","Humanas","não",0,4216.55,3,0
"5093",5093,37,1.53,56.23,24.02,"F","1º Grau","Exatas","sim",1,3123.35,0,1
"5094",5094,53,1.76,65.56,21.16,"M","PósDoc","Humanas","sim",1,4055.92,0,0
"5095",5095,50,1.72,63.64,21.51,"M","2º Grau","Exatas","não",0,3863.5,3,1
"5096",5096,42,1.6,59.1,23.09,"M","1º Grau","Biológicas","não",0,3410.22,0,2
"5097",5097,30,1.43,52.15,25.5,"M","2º Grau","Biológicas","não",0,2714.95,3,2
"5098",5098,39,1.55,57.19,23.8,"M","1º Grau","Biológicas","sim",1,3219.02,2,2
"5099",5099,34,1.49,54.64,24.61,"F","Mestrado","Humanas","não",0,2963.52,2,0
"5100",5100,34,1.49,54.66,24.62,"M","PósDoc","Exatas","não",0,2966.11,2,1
"5101",5101,55,1.78,66.32,20.93,"F","PósDoc","Humanas","não",0,4131.57,2,0
"5102",5102,38,1.54,56.55,23.84,"F","Mestrado","Humanas","não",0,3154.7,2,0
"5103",5103,35,1.5,55.14,24.51,"M","PósDoc","Biológicas","não",0,3014.3,0,2
"5104",5104,36,1.51,55.38,24.29,"M","PósDoc","Biológicas","sim",1,3038.13,3,2
"5105",5105,22,1.31,47.49,27.67,"M","PósDoc","Biológicas","sim",1,2249.49,2,2
"5106",5106,29,1.42,51.65,25.61,"M","Analfabeto","Biológicas","sim",1,2665.33,0,2
"5107",5107,24,1.34,48.64,27.09,"F","PósDoc","Humanas","não",0,2363.61,1,0
"5108",5108,40,1.57,57.72,23.42,"M","Analfabeto","Biológicas","sim",1,3271.84,3,2
"5109",5109,35,1.5,55.16,24.52,"M","Analfabeto","Biológicas","sim",1,3015.76,1,2
"5110",5110,27,1.39,50.48,26.13,"M","Mestrado","Biológicas","não",0,2547.56,3,2
"5111",5111,46,1.65,61.17,22.47,"F","Mestrado","Exatas","não",0,3616.99,0,1
"5112",5112,42,1.6,58.92,23.02,"M","3º Grau","Biológicas","sim",1,3391.75,1,2
"5113",5113,38,1.55,56.92,23.69,"F","PósDoc","Exatas","sim",1,3191.87,3,1
"5114",5114,39,1.56,57.56,23.65,"F","Doutorado","Biológicas","sim",1,3256.01,0,2
"5115",5115,27,1.39,50.47,26.12,"F","PósDoc","Humanas","não",0,2546.74,3,0
"5116",5116,32,1.46,53.52,25.11,"M","Analfabeto","Humanas","sim",1,2851.65,2,0
"5117",5117,38,1.54,56.78,23.94,"M","PósDoc","Humanas","não",0,3178.47,2,0
"5118",5118,27,1.39,50.61,26.19,"M","1º Grau","Exatas","sim",1,2560.74,2,1
"5119",5119,54,1.77,65.84,21.02,"M","Analfabeto","Biológicas","não",0,4084.45,2,2
"5120",5120,44,1.63,60.3,22.7,"F","2º Grau","Biológicas","não",0,3530.18,3,2
"5121",5121,43,1.61,59.5,22.95,"M","1º Grau","Humanas","não",0,3450.36,1,0
"5122",5122,35,1.51,55.22,24.22,"F","Analfabeto","Biológicas","sim",1,3021.63,0,2
"5123",5123,25,1.36,49.33,26.67,"F","Doutorado","Biológicas","não",0,2433.09,1,2
"5124",5124,43,1.61,59.46,22.94,"F","3º Grau","Humanas","não",0,3446.31,2,0
"5125",5125,45,1.64,60.71,22.57,"F","1º Grau","Exatas","não",0,3570.75,3,1
"5126",5126,37,1.53,56.27,24.04,"M","Mestrado","Biológicas","não",0,3127.12,0,2
"5127",5127,32,1.45,53.01,25.21,"F","Doutorado","Exatas","sim",1,2801.49,2,1
"5128",5128,39,1.56,57.4,23.59,"F","1º Grau","Exatas","não",0,3239.88,1,1
"5129",5129,38,1.55,56.89,23.68,"M","Analfabeto","Humanas","sim",1,3189.37,3,0
"5130",5130,29,1.42,51.84,25.71,"F","2º Grau","Humanas","não",0,2684.27,3,0
"5131",5131,31,1.44,52.56,25.35,"F","Doutorado","Exatas","não",0,2756.04,1,1
"5132",5132,37,1.52,55.88,24.19,"M","Analfabeto","Biológicas","sim",1,3087.87,0,2
"5133",5133,42,1.6,58.97,23.04,"M","Doutorado","Humanas","não",0,3396.98,0,0
"5134",5134,51,1.73,64.04,21.4,"F","Doutorado","Humanas","não",0,3904.17,0,0
"5135",5135,27,1.39,50.54,26.16,"F","1º Grau","Exatas","sim",1,2554.06,3,1
"5136",5136,31,1.44,52.71,25.42,"F","Analfabeto","Biológicas","não",0,2771.07,3,2
"5137",5137,44,1.64,60.41,22.46,"F","Doutorado","Biológicas","não",0,3541.08,2,2
"5138",5138,36,1.51,55.43,24.31,"F","Analfabeto","Exatas","não",0,3043.15,2,1
"5139",5139,39,1.56,57.53,23.64,"F","Analfabeto","Exatas","sim",1,3253.37,2,1
"5140",5140,29,1.41,51.48,25.89,"M","Doutorado","Humanas","não",0,2648.06,3,0
"5141",5141,33,1.47,53.67,24.84,"F","Doutorado","Exatas","sim",1,2866.85,0,1
"5142",5142,37,1.53,56.3,24.05,"M","PósDoc","Exatas","não",0,3130,0,1
"5143",5143,28,1.41,51.25,25.78,"M","Analfabeto","Humanas","não",0,2624.63,3,0
"5144",5144,43,1.62,59.85,22.81,"M","Mestrado","Biológicas","sim",1,3485.26,1,2
"5145",5145,26,1.37,49.92,26.6,"M","2º Grau","Humanas","não",0,2492.47,3,0
"5146",5146,41,1.58,58.36,23.38,"F","3º Grau","Exatas","não",0,3336.06,0,1
"5147",5147,36,1.52,55.66,24.09,"F","3º Grau","Biológicas","não",0,3066.05,1,2
"5148",5148,26,1.37,49.74,26.5,"F","Doutorado","Exatas","sim",1,2474.01,0,1
"5149",5149,47,1.67,61.82,22.17,"M","Doutorado","Humanas","não",0,3682.42,1,0
"5150",5150,36,1.52,55.71,24.11,"M","1º Grau","Humanas","não",0,3071,2,0
"5151",5151,32,1.46,53.43,25.07,"F","2º Grau","Biológicas","não",0,2842.65,0,2
"5152",5152,39,1.56,57.31,23.55,"F","Doutorado","Humanas","sim",1,3231.32,2,0
"5153",5153,34,1.48,54.23,24.76,"M","Doutorado","Biológicas","não",0,2923.3,0,2
"5154",5154,33,1.47,53.87,24.93,"M","PósDoc","Exatas","sim",1,2887.11,0,1
"5155",5155,30,1.43,52.27,25.56,"M","3º Grau","Humanas","não",0,2726.58,2,0
"5156",5156,39,1.56,57.32,23.55,"M","3º Grau","Biológicas","não",0,3232.08,1,2
"5157",5157,28,1.39,50.72,26.25,"M","Mestrado","Humanas","não",0,2572.03,2,0
"5158",5158,36,1.51,55.59,24.38,"F","Mestrado","Humanas","não",0,3058.85,3,0
"5159",5159,34,1.48,54.29,24.79,"F","Analfabeto","Biológicas","não",0,2929.29,0,2
"5160",5160,33,1.47,53.63,24.82,"F","1º Grau","Humanas","sim",1,2863.29,0,0
"5161",5161,40,1.57,57.71,23.41,"M","3º Grau","Humanas","não",0,3271.01,1,0
"5162",5162,38,1.54,56.68,23.9,"M","3º Grau","Biológicas","não",0,3168.33,1,2
"5163",5163,33,1.47,53.99,24.98,"M","2º Grau","Exatas","sim",1,2899.27,2,1
"5164",5164,39,1.55,57.1,23.77,"M","1º Grau","Exatas","sim",1,3210.08,2,1
"5165",5165,23,1.33,48.39,27.36,"M","1º Grau","Biológicas","sim",1,2338.9,1,2
"5166",5166,28,1.4,51.15,26.1,"M","Doutorado","Humanas","sim",1,2614.93,3,0
"5167",5167,36,1.51,55.34,24.27,"F","2º Grau","Exatas","sim",1,3034.01,3,1
"5168",5168,46,1.65,61.08,22.44,"F","Doutorado","Humanas","sim",1,3607.62,0,0
"5169",5169,27,1.38,50.36,26.44,"M","Mestrado","Exatas","sim",1,2535.53,3,1
"5170",5170,24,1.34,48.56,27.04,"M","Doutorado","Humanas","não",0,2356.02,3,0
"5171",5171,36,1.51,55.35,24.28,"F","PósDoc","Biológicas","não",0,3034.52,3,2
"5172",5172,35,1.5,55.04,24.46,"F","1º Grau","Biológicas","não",0,3004.31,0,2
"5173",5173,25,1.36,49.33,26.67,"M","1º Grau","Exatas","não",0,2432.52,0,1
"5174",5174,35,1.5,55,24.44,"M","3º Grau","Exatas","não",0,3000.01,3,1
"5175",5175,33,1.47,53.88,24.93,"M","PósDoc","Humanas","sim",1,2888.27,1,0
"5176",5176,36,1.52,55.69,24.1,"M","Mestrado","Biológicas","sim",1,3069.39,3,2
"5177",5177,28,1.39,50.72,26.25,"M","3º Grau","Biológicas","não",0,2571.75,1,2
"5178",5178,31,1.44,52.67,25.4,"M","1º Grau","Biológicas","sim",1,2766.72,3,2
"5179",5179,30,1.43,52.29,25.57,"M","Doutorado","Humanas","não",0,2728.77,2,0
"5180",5180,43,1.61,59.58,22.99,"M","Analfabeto","Humanas","não",0,3458.4,1,0
"5181",5181,31,1.45,52.94,25.18,"M","Mestrado","Biológicas","sim",1,2794.25,0,2
"5182",5182,32,1.46,53.52,25.11,"M","1º Grau","Exatas","não",0,2851.98,0,1
"5183",5183,22,1.32,47.65,27.35,"F","PósDoc","Exatas","não",0,2264.63,3,1
"5184",5184,35,1.5,55.17,24.52,"F","3º Grau","Humanas","não",0,3017.37,0,0
"5185",5185,31,1.44,52.51,25.32,"M","Doutorado","Exatas","não",0,2750.55,3,1
"5186",5186,41,1.59,58.53,23.15,"F","Mestrado","Humanas","não",0,3353.39,3,0
"5187",5187,42,1.6,58.98,23.04,"F","Mestrado","Biológicas","não",0,3397.93,0,2
"5188",5188,32,1.46,53.47,25.08,"M","Mestrado","Exatas","não",0,2847.43,3,1
"5189",5189,25,1.35,49.01,26.89,"M","PósDoc","Humanas","não",0,2400.96,3,0
"5190",5190,33,1.46,53.58,25.14,"F","PósDoc","Biológicas","não",0,2858.1,1,2
"5191",5191,35,1.5,54.99,24.44,"M","1º Grau","Biológicas","não",0,2998.72,1,2
"5192",5192,28,1.41,51.27,25.79,"F","Analfabeto","Biológicas","não",0,2627.03,0,2
"5193",5193,30,1.43,52.32,25.59,"M","2º Grau","Humanas","não",0,2732.24,2,0
"5194",5194,38,1.55,56.87,23.67,"F","3º Grau","Biológicas","não",0,3186.93,0,2
"5195",5195,45,1.64,60.77,22.59,"M","Doutorado","Humanas","não",0,3577.43,0,0
"5196",5196,26,1.37,49.93,26.6,"M","PósDoc","Biológicas","não",0,2492.83,1,2
"5197",5197,31,1.44,52.79,25.46,"F","1º Grau","Exatas","não",0,2778.88,0,1
"5198",5198,19,1.27,45.99,28.51,"F","3º Grau","Biológicas","sim",1,2099.05,2,2
"5199",5199,41,1.58,58.16,23.3,"M","Analfabeto","Humanas","sim",1,3315.66,0,0
"5200",5200,39,1.56,57.52,23.64,"F","2º Grau","Biológicas","sim",1,3252.32,1,2
"5201",5201,41,1.59,58.66,23.2,"M","3º Grau","Exatas","sim",1,3366.18,0,1
"5202",5202,35,1.5,55.09,24.48,"M","Doutorado","Humanas","não",0,3008.71,3,0
"5203",5203,31,1.45,52.85,25.14,"M","1º Grau","Biológicas","não",0,2784.52,2,2
"5204",5204,21,1.3,46.87,27.73,"M","PósDoc","Exatas","não",0,2186.85,1,1
"5205",5205,39,1.56,57.54,23.64,"M","2º Grau","Humanas","não",0,3254.16,0,0
"5206",5206,44,1.62,59.87,22.81,"M","Analfabeto","Exatas","não",0,3487.18,2,1
"5207",5207,39,1.56,57.55,23.65,"F","Mestrado","Exatas","não",0,3255.19,1,1
"5208",5208,31,1.44,52.46,25.3,"F","Doutorado","Exatas","não",0,2746.04,0,1
"5209",5209,30,1.42,51.95,25.76,"F","Doutorado","Biológicas","não",0,2694.59,0,2
"5210",5210,34,1.49,54.59,24.59,"M","2º Grau","Exatas","sim",1,2959.2,1,1
"5211",5211,35,1.49,54.74,24.66,"M","Analfabeto","Exatas","não",0,2973.84,0,1
"5212",5212,38,1.54,56.69,23.9,"F","1º Grau","Exatas","não",0,3168.6,2,1
"5213",5213,44,1.62,59.97,22.85,"M","2º Grau","Humanas","não",0,3497.48,0,0
"5214",5214,43,1.61,59.46,22.94,"F","3º Grau","Biológicas","não",0,3445.65,2,2
"5215",5215,37,1.54,56.41,23.79,"F","PósDoc","Exatas","não",0,3140.8,1,1
"5216",5216,27,1.39,50.62,26.2,"M","1º Grau","Exatas","não",0,2562.33,3,1
"5217",5217,29,1.41,51.59,25.95,"M","3º Grau","Humanas","não",0,2659.15,3,0
"5218",5218,27,1.38,50.29,26.41,"F","1º Grau","Biológicas","sim",1,2529.34,2,2
"5219",5219,42,1.61,59.21,22.84,"M","3º Grau","Exatas","não",0,3420.61,2,1
"5220",5220,24,1.34,48.43,26.97,"F","Mestrado","Biológicas","não",0,2343.32,0,2
"5221",5221,28,1.4,51,26.02,"F","Mestrado","Exatas","sim",1,2600.27,0,1
"5222",5222,36,1.52,55.79,24.15,"M","3º Grau","Humanas","não",0,3078.87,1,0
"5223",5223,41,1.59,58.43,23.11,"M","Mestrado","Exatas","não",0,3343.43,3,1
"5224",5224,38,1.54,56.52,23.83,"M","1º Grau","Exatas","não",0,3151.71,2,1
"5225",5225,40,1.57,57.77,23.44,"M","2º Grau","Exatas","sim",1,3276.51,1,1
"5226",5226,33,1.47,53.67,24.84,"F","Doutorado","Exatas","sim",1,2866.85,2,1
"5227",5227,30,1.43,52.19,25.52,"F","2º Grau","Biológicas","não",0,2719.01,3,2
"5228",5228,23,1.33,48.13,27.21,"M","2º Grau","Humanas","não",0,2312.69,1,0
"5229",5229,35,1.49,54.79,24.68,"M","3º Grau","Biológicas","não",0,2978.66,1,2
"5230",5230,44,1.63,60.32,22.7,"F","1º Grau","Biológicas","não",0,3532.13,2,2
"5231",5231,36,1.52,55.74,24.13,"F","2º Grau","Exatas","sim",1,3073.77,1,1
"5232",5232,45,1.64,60.62,22.54,"M","2º Grau","Humanas","sim",1,3561.75,3,0
"5233",5233,38,1.54,56.76,23.93,"M","1º Grau","Biológicas","não",0,3175.94,3,2
"5234",5234,37,1.52,55.86,24.18,"M","Mestrado","Exatas","não",0,3086.27,1,1
"5235",5235,29,1.42,51.64,25.61,"M","3º Grau","Exatas","não",0,2664.17,3,1
"5236",5236,36,1.52,55.69,24.1,"M","1º Grau","Exatas","não",0,3069.22,3,1
"5237",5237,28,1.4,51.06,26.05,"M","2º Grau","Humanas","não",0,2605.88,1,0
"5238",5238,43,1.61,59.42,22.92,"M","3º Grau","Biológicas","sim",1,3441.95,3,2
"5239",5239,28,1.4,50.97,26.01,"M","Analfabeto","Exatas","não",0,2597.24,3,1
"5240",5240,31,1.44,52.58,25.36,"M","1º Grau","Biológicas","não",0,2757.69,3,2
"5241",5241,44,1.62,59.95,22.84,"M","PósDoc","Biológicas","sim",1,3494.53,1,2
"5242",5242,30,1.43,52.33,25.59,"F","PósDoc","Exatas","não",0,2732.82,0,1
"5243",5243,43,1.61,59.48,22.95,"M","Mestrado","Biológicas","sim",1,3447.62,2,2
"5244",5244,34,1.48,54.31,24.79,"F","Doutorado","Exatas","não",0,2930.82,1,1
"5245",5245,32,1.46,53.5,25.1,"F","3º Grau","Humanas","não",0,2850.01,0,0
"5246",5246,32,1.46,53.55,25.12,"M","Mestrado","Humanas","não",0,2854.91,2,0
"5247",5247,41,1.59,58.52,23.15,"M","1º Grau","Exatas","não",0,3351.88,2,1
"5248",5248,24,1.35,49,26.89,"F","Mestrado","Humanas","não",0,2399.51,3,0
"5249",5249,25,1.35,49.04,26.91,"F","PósDoc","Humanas","sim",1,2403.96,0,0
"5250",5250,39,1.55,57.11,23.77,"M","1º Grau","Humanas","sim",1,3210.97,0,0
"5251",5251,44,1.63,60.01,22.59,"F","2º Grau","Humanas","sim",1,3500.68,2,0
"5252",5252,50,1.71,63.33,21.66,"F","1º Grau","Exatas","sim",1,3832.99,3,1
"5253",5253,41,1.58,58.3,23.35,"M","2º Grau","Biológicas","não",0,3330.31,1,2
"5254",5254,41,1.58,58.33,23.37,"F","PósDoc","Exatas","não",0,3332.58,0,1
"5255",5255,43,1.61,59.49,22.95,"M","3º Grau","Exatas","não",0,3449.06,0,1
"5256",5256,30,1.43,52.18,25.52,"M","Doutorado","Exatas","sim",1,2717.9,1,1
"5257",5257,34,1.48,54.32,24.8,"M","PósDoc","Exatas","não",0,2931.57,1,1
"5258",5258,36,1.51,55.54,24.36,"M","2º Grau","Exatas","não",0,3053.72,1,1
"5259",5259,35,1.49,54.78,24.67,"M","Doutorado","Biológicas","não",0,2978.37,2,2
"5260",5260,46,1.65,61.02,22.41,"F","Analfabeto","Exatas","não",0,3602.07,2,1
"5261",5261,44,1.62,59.91,22.83,"M","PósDoc","Humanas","não",0,3490.86,2,0
"5262",5262,45,1.65,60.92,22.38,"M","PósDoc","Biológicas","não",0,3591.72,0,2
"5263",5263,43,1.62,59.83,22.8,"F","3º Grau","Humanas","não",0,3482.52,0,0
"5264",5264,43,1.61,59.43,22.93,"M","Mestrado","Humanas","sim",1,3443.34,2,0
"5265",5265,25,1.35,49,26.89,"F","Doutorado","Biológicas","não",0,2400.25,1,2
"5266",5266,39,1.56,57.44,23.6,"F","Mestrado","Biológicas","sim",1,3243.96,1,2
"5267",5267,22,1.32,47.72,27.39,"F","1º Grau","Humanas","sim",1,2271.54,3,0
"5268",5268,36,1.51,55.31,24.26,"M","1º Grau","Humanas","sim",1,3031.13,0,0
"5269",5269,38,1.55,56.91,23.69,"F","3º Grau","Exatas","sim",1,3191.3,2,1
"5270",5270,30,1.43,52.04,25.45,"F","Doutorado","Humanas","não",0,2703.92,0,0
"5271",5271,45,1.64,60.78,22.6,"M","Doutorado","Humanas","sim",1,3577.79,2,0
"5272",5272,37,1.53,56.3,24.05,"M","PósDoc","Humanas","não",0,3129.54,0,0
"5273",5273,33,1.46,53.58,25.14,"M","3º Grau","Exatas","sim",1,2857.57,1,1
"5274",5274,39,1.56,57.21,23.51,"F","3º Grau","Biológicas","sim",1,3220.85,0,2
"5275",5275,38,1.54,56.8,23.95,"M","Analfabeto","Biológicas","sim",1,3179.67,3,2
"5276",5276,44,1.62,59.92,22.83,"M","1º Grau","Biológicas","não",0,3492.3,3,2
"5277",5277,42,1.6,58.86,22.99,"M","2º Grau","Humanas","sim",1,3386.06,2,0
"5278",5278,46,1.66,61.25,22.23,"F","Mestrado","Biológicas","sim",1,3624.67,1,2
"5279",5279,33,1.47,53.74,24.87,"F","PósDoc","Exatas","sim",1,2873.56,1,1
"5280",5280,29,1.41,51.33,25.82,"M","2º Grau","Humanas","não",0,2633.07,1,0
"5281",5281,46,1.66,61.23,22.22,"M","1º Grau","Humanas","não",0,3622.89,1,0
"5282",5282,32,1.46,53.4,25.05,"M","1º Grau","Biológicas","não",0,2840.21,0,2
"5283",5283,38,1.54,56.77,23.94,"M","1º Grau","Humanas","não",0,3176.86,3,0
"5284",5284,40,1.58,58.12,23.28,"F","3º Grau","Exatas","não",0,3312.48,2,1
"5285",5285,25,1.35,49.08,26.93,"F","Mestrado","Exatas","sim",1,2408.14,3,1
"5286",5286,39,1.55,57.06,23.75,"M","3º Grau","Humanas","não",0,3205.64,1,0
"5287",5287,29,1.42,51.7,25.64,"F","3º Grau","Biológicas","não",0,2670,1,2
"5288",5288,29,1.41,51.54,25.92,"F","1º Grau","Biológicas","não",0,2653.62,2,2
"5289",5289,53,1.76,65.32,21.09,"M","Analfabeto","Exatas","não",0,4032.03,0,1
"5290",5290,24,1.34,48.59,27.06,"M","1º Grau","Biológicas","sim",1,2358.69,0,2
"5291",5291,28,1.41,51.27,25.79,"M","Doutorado","Exatas","não",0,2627.14,3,1
"5292",5292,24,1.34,48.46,26.99,"M","Doutorado","Exatas","sim",1,2346.33,1,1
"5293",5293,43,1.61,59.58,22.99,"M","Mestrado","Biológicas","sim",1,3458.1,2,2
"5294",5294,29,1.41,51.51,25.91,"M","2º Grau","Biológicas","não",0,2650.69,2,2
"5295",5295,34,1.48,54.37,24.82,"M","Doutorado","Biológicas","não",0,2936.95,3,2
"5296",5296,39,1.55,57.05,23.75,"F","1º Grau","Humanas","não",0,3204.76,2,0
"5297",5297,43,1.62,59.74,22.76,"M","1º Grau","Exatas","não",0,3473.91,2,1
"5298",5298,47,1.67,61.65,22.11,"F","1º Grau","Humanas","não",0,3665.05,2,0
"5299",5299,25,1.36,49.24,26.62,"M","Mestrado","Biológicas","não",0,2423.99,1,2
"5300",5300,36,1.51,55.29,24.25,"F","2º Grau","Exatas","sim",1,3028.74,3,1
"5301",5301,46,1.66,61.4,22.28,"F","1º Grau","Biológicas","sim",1,3640.1,3,2
"5302",5302,43,1.61,59.36,22.9,"M","Analfabeto","Biológicas","não",0,3436.1,2,2
"5303",5303,39,1.55,57.12,23.78,"F","Doutorado","Humanas","não",0,3211.82,3,0
"5304",5304,38,1.54,56.76,23.93,"M","Doutorado","Biológicas","não",0,3175.95,0,2
"5305",5305,50,1.72,63.78,21.56,"M","2º Grau","Exatas","sim",1,3877.76,3,1
"5306",5306,43,1.62,59.85,22.81,"M","Mestrado","Biológicas","sim",1,3485.04,3,2
"5307",5307,31,1.44,52.67,25.4,"F","Doutorado","Humanas","não",0,2766.67,0,0
"5308",5308,34,1.49,54.51,24.55,"F","PósDoc","Biológicas","sim",1,2950.92,3,2
"5309",5309,27,1.39,50.54,26.16,"M","1º Grau","Biológicas","sim",1,2553.71,0,2
"5310",5310,33,1.48,54.02,24.66,"F","Doutorado","Humanas","não",0,2901.91,1,0
"5311",5311,33,1.47,53.66,24.83,"M","PósDoc","Biológicas","sim",1,2866.08,3,2
"5312",5312,26,1.37,49.87,26.57,"F","Analfabeto","Exatas","não",0,2486.93,3,1
"5313",5313,41,1.58,58.18,23.31,"M","Analfabeto","Exatas","sim",1,3318.42,1,1
"5314",5314,41,1.58,58.29,23.35,"M","PósDoc","Biológicas","não",0,3329.38,2,2
"5315",5315,48,1.68,62.16,22.02,"M","2º Grau","Biológicas","sim",1,3715.52,1,2
"5316",5316,42,1.6,58.9,23.01,"F","PósDoc","Biológicas","não",0,3390.23,2,2
"5317",5317,38,1.54,56.65,23.89,"M","3º Grau","Biológicas","não",0,3164.81,2,2
"5318",5318,49,1.7,62.9,21.76,"F","PósDoc","Biológicas","sim",1,3789.97,0,2
"5319",5319,28,1.4,51.2,26.12,"M","3º Grau","Exatas","não",0,2619.54,0,1
"5320",5320,39,1.56,57.27,23.53,"F","Doutorado","Humanas","não",0,3227.18,1,0
"5321",5321,32,1.46,53.23,24.97,"F","Mestrado","Exatas","não",0,2823.2,3,1
"5322",5322,23,1.32,47.95,27.52,"F","2º Grau","Biológicas","sim",1,2295.19,3,2
"5323",5323,23,1.32,47.95,27.52,"M","2º Grau","Exatas","não",0,2295.27,0,1
"5324",5324,34,1.48,54.2,24.74,"F","1º Grau","Biológicas","não",0,2920.28,0,2
"5325",5325,38,1.55,56.9,23.68,"F","3º Grau","Biológicas","não",0,3189.88,1,2
"5326",5326,38,1.54,56.44,23.8,"F","2º Grau","Humanas","sim",1,3144,3,0
"5327",5327,34,1.49,54.47,24.53,"F","2º Grau","Exatas","sim",1,2947.05,0,1
